id,college_name,university_id,affiliation,status,domain_name
3894,"Chaitanya Science/Arts College Pamgarh,Bilaspur Vishwavidyalaya",83,Affiliated College,1,
3895,"Chandrapal Dadsena Govt. College Pithora, Raipur",98,Affiliated College,1,
3896,"Chattisgarh Institute Of Management & Technology, Ganiyari",85,Affiliated College,1,
3897,"Chhatrapati Shivaji Institute Of Technology Kolihapuri, P O Pisegaon",85,Affiliated College,1,
3898,"Chhattisgarh Ayurved Medical College, G.E. Road",81,Affiliated College,1,
3899,"Chhattisgarh College Of Agricultural Engineering, Raipur",90,Affiliated College,1,
3900,"Chhattisgarh College Of Agriculture, Raipur",90,Affiliated College,1,
3901,"Chhattisgarh Comm&Science College Sector-6, Raipur",98,Affiliated College,1,
3902,"Chhattisgarh Dental College And Research Institute, Sundara",81,Affiliated College,1,
3903,"Chhattisgarh Engineering College Borsi, Dhanora Road",85,Affiliated College,1,
3904,"Chhattisgarh Institute Of Medical Science (Cims), Raipur",81,Affiliated College,1,
3905,"Chhattisgarh Institute Of Nursing College, Rama Arked",81,Affiliated College,1,
3906,"Chhattisgarh Institute Of Technology Rajnandgaon, Bhilai",85,Affiliated College,1,
3907,"Chhattisgarh Kalayan Education College Nandni Road Aheri Durg, Raipur",98,Affiliated College,1,
3908,"Chhattisgarh Mahatari College Bhakhara, Raipur",98,Affiliated College,1,
3909,"Chhattisgarh Nursing College,Dhanora Road",81,Affiliated College,1,
3910,"Chouksey Engineering College Lal Khadan, Masturi Road",85,Affiliated College,1,
3911,"Christ College Jagdalpur, Bastar",82,Affiliated College,1,
3912,"Christ College Of Nursing, Gidam Road",81,Affiliated College,1,
3913,"Christian College Of Engineering And Technology Bhilai., Bhilai",85,Affiliated College,1,
3914,"College Of Agriculture, Ambagarh Chwoki",90,Affiliated College,1,
3915,"College Of Agriculture, Dantewada",90,Affiliated College,1,
3916,"College Of Agriculture, Raigarh",90,Affiliated College,1,
3917,"College Of Agriculture,Janjgir",90,Constituent / University College,1,
3918,"College Of Agriculture,Raipur",90,Constituent / University College,1,
3919,"College Of Dairy Technology,Chhattisgarh Kamdhenu Vishwavidalaya",84,Constituent / University College,1,
3920,"College Of Fisheries,Chhattisgarh Kamdhenu Vishwavidalaya",84,Constituent / University College,1,
3921,"College Of Horticulture,Rajnandgaon",90,Constituent / University College,1,
3922,"College Of Information Tech. & Applied Social Science Bilaspur,Bilaspur Vishwavidyalaya",83,Affiliated College,1,
3923,"College Of Nursing Apollo Hospital, Vill",81,Affiliated College,1,
3924,"College Of Nursing, Meduka",81,Affiliated College,1,
3925,"College Of Professional Studies, Ambikapur",100,Affiliated College,1,
3926,"College Of Veterinary Science & Animal Husbandry,Chhattisgarh Kamdhenu Vishwavidalaya",84,Constituent / University College,1,
3927,"Columbia College Of Pharmacy Raipur, Bhilai",85,Affiliated College,1,
3928,"Columbia Institute Of Engineering And Technology Bhurkoni, Post Tekari",85,Affiliated College,1,
3929,"Columbia Institute Of Pharmacy Raipur, Bhilai",85,Affiliated College,1,
3930,"Comp-Tech Degree College Dhamtari, Bhopal",352,Recognized Center,1,
3931,"Compect College, Raipur",98,Affiliated College,1,
3932,"Confluence College Of Higher Education, Rajnandgaon",98,Affiliated College,1,
3933,"D A V Model College, Dhamdha Road",98,Affiliated College,1,
3934,"D.L.S. College, Bilaspur",83,Affiliated College,1,
3935,"D.P. Vipra College Of Education, Bilaspur",83,Affiliated College,1,
3936,"D.P. Vipra College, Bilaspur",83,Affiliated College,1,
3937,"D.P. Vipra Law College, Bilaspur",83,Affiliated College,1,
3938,"D.P.Vipra Institute Of Computer Science, Bilaspur",352,Recognized Center,1,
3939,"Danteshwari College Of Horticulture, Raipur",90,Affiliated College,1,
3940,"Dev Sanskrity College Gaytry Vidhyapith Sector-6, Raipur",98,Affiliated College,1,
3942,"Dhamtari Institute Of Information Technology Dhamtari, Bhopal",352,Recognized Center,1,
3943,"Dhamtari Nursing College,Dhamtari Christian Hospital",81,Affiliated College,1,
3944,"Dignity College Of Architecture Anjora, Bhilai",85,Affiliated College,1,
3945,"Disha College Of I. T., Raipur",98,Affiliated College,1,
3946,"Disha College Of Managment Studies, Satyavihar Chankhuri",98,Affiliated College,1,
3947,"Disha College Of Science&Commerece Ram Nagar, Raipur",98,Affiliated College,1,
3948,"Disha Institute Of Management And Technology Satya Vihar,",85,Affiliated College,1,
3949,"Dks College Of Agriculture And Research Station, Bhatapara",90,Constituent / University College,1,
3950,"Dr. B.S. Porte Arts, Science And Commerce College",83,Affiliated College,1,
3951,"Dr. B.S. Porte, Adivasi Collegemurabazar",83,Affiliated College,1,
3952,"Dr. Bhanvar Singh Porte Govt. College, Pendra (Bilaspur)",83,Affiliated College,1,
3953,"Dr. K. C. B. Govt. Pg College Bhilai-3, Raipur",98,Affiliated College,1,
3954,"Dr. R.N.S. Shiksha Mahavidyalaya, Manendragarh",100,Affiliated College,1,
3955,"Dr. Radha Bai Govt. Navin Girls College, Raipur",98,Affiliated College,1,
3956,"Dr. Rajendra Prasad Art. & Comm College Risali Bhilai, Raipur",98,Affiliated College,1,
3957,"Dr. Rajendra Prasad College Of Nursing, Risali",81,Affiliated College,1,
3958,"Durga College, Raipur",98,Affiliated College,1,
3959,"Escort Physiotherapy College, Sihawa Road",81,Affiliated College,1,
3960,"Faculty Of Agricultural Engineering, Raipur",90,Constituent / University College,1,
3961,"G-Intitute Of Information Technology Rajnandgaon, Bhopal",352,Recognized Center,1,
3962,"G. S. Aarya Girls College, Raipur",98,Affiliated College,1,
3963,"G.D. Rungta College Of Science And Technology Kohaka Kurud Road Bhilai, Raipur",98,Affiliated College,1,
3964,"G.R.D. College Pamgarh,Bilaspur Vishwavidyalaya",83,Affiliated College,1,
3965,"G.T.B College Of Education, Farhada",83,Affiliated College,1,
3966,"G.T.B College Of Professional & Technical Education, Farhada",83,Affiliated College,1,
3967,"G.T.B.College, Nehru Nagar",83,Affiliated College,1,
3968,"Garv Institute Of Management & Technology Purai Bhilai,",85,Affiliated College,1,
3969,"Gayatri College Of Horticulture, Raipur",90,Affiliated College,1,
3970,"Gd Rungta College Of Engineering And Technology Bhilai., Bhilai",85,Affiliated College,1,
3971,"Geneshis College Of Higher Education Sihawa Road, Raipur",98,Affiliated College,1,
3972,"Girls Arts/Comm.College, Kharsia",83,Affiliated College,1,
3973,"Girls Polytechnic, Raipur",85,Affiliated College,1,
3974,"Girls Polytechnic, Rajnandgaon",85,Affiliated College,1,
3975,"Governement Polytechnic College Korea, Baikunthpur Korea",85,Affiliated College,1,
3976,"Government College Amrikala, Balod",98,Affiliated College,1,
3977,"Government College Beloudi, Raipur",98,Affiliated College,1,
3978,"Government College Jamgaon (R), Durg",98,Affiliated College,1,
3979,"Government College Pandatrai, Kabirdham",98,Affiliated College,1,
3980,"Government College, Kotri",83,Affiliated College,1,
3981,"Government Engineering College Koni, Bialspur.",85,Affiliated College,1,
3982,"Government Engineering College Raipur, Bhilai",85,Affiliated College,1,
3983,"Government Enginering College Dhrampura, Jagdalpur.",85,Affiliated College,1,
3984,"Government Naveen College, Balod",98,Affiliated College,1,
3985,"Government Naveen College, Bori",98,Affiliated College,1,
3986,"Government Naveen College, Magarlode",98,Affiliated College,1,
3987,"Government Naveen Girls College, Bemetra",98,Affiliated College,1,
3988,"Govt Bhanu Pratap Dev Pg College Kanker, Bastar",82,Affiliated College,1,
3989,"Govt College Kurud, Raipur",98,Affiliated College,1,
3990,"Govt College, Bhaisma",83,Affiliated College,1,
3991,"Govt Dr. J.P.Mishra Science College, Mungeli",83,Affiliated College,1,
3992,"Govt Dr. Vaman Vasudev Patankar Girls, Raipur",98,Affiliated College,1,
3993,"Govt M.M.R. College, Chanpa",83,Affiliated College,1,
3994,"Govt. Agrasen College, Belha (Bilaspur)",83,Affiliated College,1,
3995,"Govt. Aklavya College Dondi-Lohara, Raipur",98,Affiliated College,1,
3996,"Govt. Art., Sc. & Comm. College",83,Affiliated College,1,
3997,"Govt. Arts. And Science College, Kohaka Tilada Nevara",98,Affiliated College,1,
3998,"Govt. Arvind College Kirandul, Bastar",82,Affiliated College,1,
3999,"Govt. B. P. Art. & Com. College, Aarang",98,Affiliated College,1,
4000,"Govt. B.Sc.Nursing College, Near Amanaka Thana",81,Affiliated College,1,
4001,"Govt. Bakavand College, Bastar",82,Affiliated College,1,
4002,"Govt. Bala Sahab Deshpandey College, Kunkuri",100,Affiliated College,1,
4003,"Govt. Bilasa Girls Pg College, Bilaspur",83,Affiliated College,1,
4004,"Govt. Breezlal Verma College, Palari",98,Affiliated College,1,
4005,"Govt. College 97 Karttala,Korba",83,Affiliated College,1,
4006,"Govt. College Antagard, Bastar",82,Affiliated College,1,
4007,"Govt. College Arjunda, Raipur",98,Affiliated College,1,
4008,"Govt. College Bhopalpatnam, Bastar",82,Affiliated College,1,
4009,"Govt. College Devebhog, Raipur",98,Affiliated College,1,
4010,"Govt. College Dhamadha, Raipur",98,Affiliated College,1,
4011,"Govt. College Dipika,Korba",83,Affiliated College,1,
4012,"Govt. College Gobra (Nawapara), Raipur",98,Affiliated College,1,
4013,"Govt. College Hasoud, Janjgir",83,Affiliated College,1,
4014,"Govt. College Lawan (Balodabazar), Raipur",98,Affiliated College,1,
4015,"Govt. College Malkharoda,Bilaspur Vishwavidyalaya",83,Affiliated College,1,
4016,"Govt. College Mohla, Rajnandgaon",98,Affiliated College,1,
4017,"Govt. College Of Education, Bilaspur",83,Affiliated College,1,
4018,"Govt. College Pakhanjur, Bastar",82,Affiliated College,1,
4019,"Govt. College Patan, Raipur",98,Affiliated College,1,
4020,"Govt. College Thankhamriya Bemetra Road, Raipur",98,Affiliated College,1,
4021,"Govt. College Vaisali Nagar, Raipur",98,Affiliated College,1,
4022,"Govt. College, Dabhara",83,Affiliated College,1,
4023,"Govt. College, Duldula",100,Affiliated College,1,
4024,"Govt. College, Gharghoda",83,Affiliated College,1,
4025,"Govt. College, Konta",82,Affiliated College,1,
4026,"Govt. College, Silphili",100,Affiliated College,1,
4027,"Govt. College, Tamnar",83,Affiliated College,1,
4028,"Govt. College, Tapkara",100,Affiliated College,1,
4029,"Govt. D. B. D. K. College Balodabazar, Raipur",98,Affiliated College,1,
4030,"Govt. D. B. P.G. Girls College Kalibadi Chowk, Raipur",98,Affiliated College,1,
4031,"Govt. D. S. V. Sanskrit College, Raipur",98,Affiliated College,1,
4032,"Govt. Dandkaranya College Keshkal, Bastar",82,Affiliated College,1,
4033,"Govt. Danteshwari Girls College Jagdalpur, Bastar",82,Affiliated College,1,
4034,"Govt. Danveer Tularam College Utai, Raipur",98,Affiliated College,1,
4035,"Govt. Dental College,Behind Of Rajbandha Ground",81,Affiliated College,1,
4036,"Govt. Digree Mahavidyalaya, Dongargaon",98,Affiliated College,1,
4037,"Govt. Digree Mahavidyalaya, Ramatola",98,Affiliated College,1,
4038,"Govt. Digvijay College, Rajnandgaon",94,Affiliated College,1,
4039,"Govt. Digvijay Snatkottar Swshashi Mahavidyalaya, Rajnandgaon",98,Affiliated College,1,
4040,"Govt. E. Raghavendra Rao Science P.G. (Auto) College, Bilaspur",83,Affiliated College,1,
4041,"Govt. G. N. A. College, Bhatapara",98,Affiliated College,1,
4042,"Govt. Gaind Singh College Charama, Bastar",82,Affiliated College,1,
4043,"Govt. Gajanand Madhav Muktibodh Mahavidyalaya, Sahaspur",98,Affiliated College,1,
4044,"Govt. Ghanshyam Singh Gupt College Balod, Raipur",98,Affiliated College,1,
4045,"Govt. Girls Polytechnic Bilaspur, Bhilai",85,Affiliated College,1,
4046,"Govt. Girls Training College Pendra,Bilaspur Vishwavidyalaya",83,Affiliated College,1,
4047,"Govt. Gundadhur College Kondagoan, Bastar",82,Affiliated College,1,
4048,"Govt. Indrajit Singh College, Akaltara",83,Affiliated College,1,
4049,"Govt. Indru Kenwat Girls College Kanker, Bastar",82,Affiliated College,1,
4050,"Govt. J. Yoganandam Chhattisgarh College, Raipur",98,Affiliated College,1,
4051,"Govt. J.L.N. Mahavidyalaya, Dongargarh",98,Affiliated College,1,
4052,"Govt. J.M.P. College, Takhatpur",83,Affiliated College,1,
4053,"Govt. K. L. Art. & Comm. College Bagbahara, Raipur",98,Affiliated College,1,
4054,"Govt. K.D. Mahila Mahavidyalaya, Rajnandgaon",98,Affiliated College,1,
4055,"Govt. Kachna Gurwa, College Chhura (Razeem)",98,Affiliated College,1,
4056,"Govt. Kaktiya Pg College Jagdalpur Chhattisgarh, Bastar",82,Affiliated College,1,
4057,"Govt. Kalidas College, Pratappur",100,Affiliated College,1,
4058,"Govt. Kangla Manjhi College Dondi, Raipur",98,Affiliated College,1,
4059,"Govt. Kanti Kumar Bhartiya College, Sakti",83,Affiliated College,1,
4060,"Govt. Kavopadhayay Hiralal, College Abhanpur",98,Affiliated College,1,
4061,"Govt. Koduram Dalit College Nawagarh, Raipur",98,Affiliated College,1,
4062,"Govt. Kunj Bihari Choubey Mahavidyalaya, Lalbahadur Nagar",98,Affiliated College,1,
4063,"Govt. L.C.S. Mahavidyalaya, Ambagarh Chowki",98,Affiliated College,1,
4064,"Govt. Lahidi College, Chirmiri",100,Affiliated College,1,
4065,"Govt. Lalshyam Shah College, Manpur",98,Affiliated College,1,
4066,"Govt. Larang Sai College, Ramanujganj",100,Affiliated College,1,
4067,"Govt. Lat. C. L. S. College, Raipur",98,Affiliated College,1,
4068,"Govt. Lat. Shri Virendra Bhadur Singh College, Raipur",98,Affiliated College,1,
4069,"Govt. Laxmaneshwar College, Kharod",83,Affiliated College,1,
4070,"Govt. Let. D. R. S. College Kasdol, Raipur",98,Affiliated College,1,
4071,"Govt. Mahamaya College, Ratanpur",83,Affiliated College,1,
4072,"Govt. Mahaprabhu Vallabhacharya P.G. College, Raipur",98,Affiliated College,1,
4073,"Govt. Maharshi Valmiki College Bhanupratappur, Bastar",82,Affiliated College,1,
4074,"Govt. Maharshi Valmiki College, Banupratapapur",94,Affiliated College,1,
4075,"Govt. Mahavidyalaya, Gumka",98,Affiliated College,1,
4076,"Govt. Mahavidyalaya, Khairagarh",98,Affiliated College,1,
4077,"Govt. Mahli Bhagat College, Kusmi",100,Affiliated College,1,
4078,"Govt. Mata Karma Girls College, Raipur",98,Affiliated College,1,
4079,"Govt. Medical College, Jagdalpur",81,Affiliated College,1,
4080,"Govt. Minimata Grils College Balodabazar, Raipur",98,Affiliated College,1,
4081,"Govt. Mukut Dhar Pandey College, Katghora",83,Affiliated College,1,
4082,"Govt. N. C. J. College Dallirajhara, Raipur",98,Affiliated College,1,
4083,"Govt. N.P.A. Ayurved College, G.E.Road",81,Affiliated College,1,
4084,"Govt. Nagaarjun P.G. Science College, Raipur",98,Affiliated College,1,
4085,"Govt. Narayan Rao Meghawale Grils College, Raipur",98,Affiliated College,1,
4086,"Govt. Naveen College Berla, Raipur",98,Affiliated College,1,
4087,"Govt. Naveen College Bhanpuri, Bastar",82,Affiliated College,1,
4088,"Govt. Naveen College Gurur, Raipur",98,Affiliated College,1,
4089,"Govt. Navin College Balauda, Janjgir",83,Affiliated College,1,
4090,"Govt. Navin College, Balrampur",100,Affiliated College,1,
4091,"Govt. Navin College, Bhaiyathan",100,Affiliated College,1,
4092,"Govt. Navin College, Jaijaipur",83,Affiliated College,1,
4093,"Govt. Navin College, Janakpur",100,Affiliated College,1,
4094,"Govt. Navin College, Khadgawa",100,Affiliated College,1,
4095,"Govt. Navin College, Rajpur",100,Affiliated College,1,
4096,"Govt. Navin College, Sargaon",83,Affiliated College,1,
4097,"Govt. Navin College, Vishrampur",100,Affiliated College,1,
4098,"Govt. New Girls College Dantewada, Bastar",82,Affiliated College,1,
4099,"Govt. Niranjan Keshrawani Arts & Commerce College, Kota",83,Affiliated College,1,
4100,"Govt. P.G. Arts & Commerce College, Bilaspur",94,Affiliated College,1,
4101,"Govt. P.G. College Champa, Raipur",94,Affiliated College,1,
4102,"Govt. Pataleshwer College Masturi,Bilaspur Vishwavidyalaya",83,Affiliated College,1,
4103,"Govt. Pg College Dantewada, Bastar",82,Affiliated College,1,
4104,"Govt. Polytechnic, Jashpur.",85,Affiliated College,1,
4105,"Govt. Polytechnic Bijapur, Bhilai",85,Affiliated College,1,
4106,"Govt. Polytechnic Gariyaband, Bhilai",85,Affiliated College,1,
4107,"Govt. Polytechnic Kanker, Bhilai",85,Affiliated College,1,
4108,"Govt. Polytechnic Mahasamund, Bhilai",85,Affiliated College,1,
4109,"Govt. Polytechnic Raigarh, Bhilai",85,Affiliated College,1,
4110,"Govt. Polytechnic, Narayanpur",85,Affiliated College,1,
4111,"Govt. Pt. Devi Prasad Chowbey College Saja, Raipur",98,Affiliated College,1,
4112,"Govt. Pt. J.L.N.N. Art.&Comm. College Bemetra, Raipur",98,Affiliated College,1,
4113,"Govt. Pt. Shyamacharan Shukla College Sankar Nagar, Raipur",98,Affiliated College,1,
4114,"Govt. Rajeev Gandhi College, Simga",98,Affiliated College,1,
4115,"Govt. Rajeev Lochan College, Razeem",98,Affiliated College,1,
4116,"Govt. Rajiv Ghandi College, Lormi",83,Affiliated College,1,
4117,"Govt. Rajmahant Nayandas, Mahilang College Bhatgao",98,Affiliated College,1,
4118,"Govt. Rajmata Vijayaraje Sindhiya Kanya Mahavidyalaya, Kawardha",98,Affiliated College,1,
4119,"Govt. Rajmohni Devi Girls College, Ambikapur",100,Affiliated College,1,
4120,"Govt. Ram Bhajhan Rai N.E.S. P.G. College, Jashpur Nagar",100,Affiliated College,1,
4121,"Govt. Ramanuj Pratap Sing Dev College, Baikunthpur",100,Affiliated College,1,
4122,"Govt. Rani Suryamukhi Devi Mahavidyalaya Churiya, Raipur",98,Affiliated College,1,
4123,"Govt. Sahid Koushal Yadav College Gundardehi, Raipur",98,Affiliated College,1,
4124,"Govt. Sant Ramhwar Gahira Guru Ji College, Bagicha",100,Affiliated College,1,
4125,"Govt. Shaheed Bapurao College Sukama, Bastar",82,Affiliated College,1,
4126,"Govt. Shaheed Venkatrao College Bijapur, Bastar",82,Affiliated College,1,
4127,"Govt. Shahid Veer Naraya Singh College, Bhilaigarh",98,Affiliated College,1,
4128,"Govt. Shiksha College Sankar Nagar, Raipur",98,Affiliated College,1,
4130,"Govt. Shivnath Science Mahavidyalaya, Rajnandgaon",98,Affiliated College,1,
4131,"Govt. Shivnath Yadav Tamaskar Auto-Nomus College, Raipur",98,Affiliated College,1,
4132,"Govt. Shukhram Nage College, Sihawa (Nagari)",98,Affiliated College,1,
4133,"Govt. T.C. L. College, Jangjir",83,Affiliated College,1,
4134,"Govt. Veer Surendra Saay College Gariyaband, Raipur",98,Affiliated College,1,
4135,"Govt. Vijay Bhushan Sighdeo Girls College, Jashpur Nagar",100,Affiliated College,1,
4136,"Govt. Vivakanand P.G. College, Manendragarh",100,Affiliated College,1,
4137,"Govt.Art., Sc. & Comm. College",83,Affiliated College,1,
4138,"Govt.B.Sc. Nursing College, Namna Ring Road",81,Affiliated College,1,
4139,"Govt.B.Sc.Nursing College, Cims Campus",81,Affiliated College,1,
4140,"Govt.B.Sc.Nursing College, Parekh Institute",81,Affiliated College,1,
4141,"Govt.College Of Nursing,Kawardha",81,Affiliated College,1,
4142,"Govt.College Of Nursing, Beladula Road",81,Affiliated College,1,
4143,"Govt.College Ramanujnagar, Ambikapur",100,Affiliated College,1,
4144,"Govt.Enng. Vishweshvaraiya College, Korba",83,Affiliated College,1,
4145,"Govt.Girls Polytechnic Jagdalpur, Bhilai",85,Affiliated College,1,
4146,"Govt.Jamuna Prasad Varma Pg Arts & Commerce College Bilaspur,Bilaspur Vishwavidyalaya",83,Affiliated College,1,
4147,"Govt.Lochan Prasad Pandey College, Sarangarh",83,Affiliated College,1,
4148,"Govt.Madan Lal Shukla College, Seepat (Bilaspur)",83,Affiliated College,1,
4149,"Govt.Mata Sabari Naveen Girls College, Bilaspur",83,Affiliated College,1,
4150,"Govt.Minimata Girls Arts/Commerce College, Korba",83,Affiliated College,1,
4151,"Govt.Navin Girls College, Baikunthpur",100,Affiliated College,1,
4152,"Govt.P.D. College, Raigarh",83,Affiliated College,1,
4153,"Govt.Physiotherapy College, Pt.J.N.M. Medical College",81,Affiliated College,1,
4154,"Govt.Polytechnic, Ambikapur",85,Affiliated College,1,
4155,"Govt.Polytechnic, Durg",85,Affiliated College,1,
4156,"Govt.Polytechnic, Janjgir Champa",85,Affiliated College,1,
4157,"Govt.Polytechnic, Kabirdham Kawardha",85,Affiliated College,1,
4158,"Govt.Polytechnic, Khairagarh",85,Affiliated College,1,
4159,"Govt.Polytechnic, Takhatpur",85,Affiliated College,1,
4160,"Govt.Polytechnic,Korba",85,Affiliated College,1,
4161,"Govt.Pt. Madhav Rao Sapre Girls College, Pendra Road",83,Affiliated College,1,
4162,"Govt.Rajkumar Dhiraj Singh Navin College, Udaypur",100,Affiliated College,1,
4163,"Govt.Rani Dugrawati Mahavidyalaya, Wadrafnager",100,Affiliated College,1,
4164,"Govt.Revti Raman Mishra College, Surajpur",100,Affiliated College,1,
4165,"Govt.Sant Gahira Guru Rameshwar College Lailunga,Bilaspur Vishwavidyalaya",83,Affiliated College,1,
4166,"Govt.Shyama Prasad Mukharjee College, Sitapur",100,Affiliated College,1,
4167,"Govt.Swami Atmanand College Narayanpur, Bastar",82,Affiliated College,1,
4168,"Govt.Virangna Avanti Bai Lodhi College, Patharia",83,Affiliated College,1,
4169,"Gracious College Of Nursing, Belbhata",81,Affiliated College,1,
4170,"Gramya Bharati Vidyapeeth, Hardibazar",83,Affiliated College,1,
4171,"Gresiyash College Of Education, Belbhata (Abhanpur)",98,Affiliated College,1,
4172,"Gupta Computer Education Sarangarh, Bhopal",352,Recognized Center,1,
4173,"Gurukul Art/Comms & Science College, Pathalgaon",100,Affiliated College,1,
4174,"Gurukul College Magarlod, Raipur",98,Affiliated College,1,
4175,"Gurukul Girls College Kalibadi Road, Raipur",98,Affiliated College,1,
4176,"Gurukul Institute Devbhog Road Gariyabandh, Raipur",98,Affiliated College,1,
4177,"Gyan Roshni Lok Kalyan Sanstha, Khokhara",83,Affiliated College,1,
4178,"Gyandip Education College, Janjgir",83,Affiliated College,1,
4179,"Gyanoday Education College, Janjgir",83,Affiliated College,1,
4180,"Holy Cross Womens College, Ambikapu",100,Affiliated College,1,
4181,"Holycross College Of Nursing, Holycross Hospital",81,Affiliated College,1,
4182,"Ibt College Of Diploma Engg.,Berla Road",85,Affiliated College,1,
4183,"India Computer Centre Rajnandgaon, Bhopal",352,Recognized Center,1,
4184,"Indian College Of Education Station Road, Raipur",98,Affiliated College,1,
4185,"Indian Institute Of Commerce And Business, Bhilai",98,Affiliated College,1,
4186,"Indira Gandhi Arts /Science College, Rahod",83,Affiliated College,1,
4187,"Institute Of Technology & Science Devobhog Road, Gariyabandh",98,Affiliated College,1,
4188,"Institute Of Technology Government Polytechnic Campus, Korba.",85,Affiliated College,1,
4189,"Institute Of Training Research And Management, Ambikapur",100,Affiliated College,1,
4190,"J K College Of Pharmacy Near Gatora Railway Station, Bhilai",85,Affiliated College,1,
4191,"J K Institute Of Engineering Near Gatora Railway Station, Bhilai",85,Affiliated College,1,
4192,"J K Institute Of Pharmacy Near Gatora Railway Station, Bhilai",85,Affiliated College,1,
4193,"J.L.N. College, Sakti",83,Affiliated College,1,
4194,"Jagat Guru Sankracharya College Of Education Bhilai, Raipur",98,Affiliated College,1,
4195,"Jagatguru Sankaracharya College Of Nursing, Sejbahar",81,Affiliated College,1,
4196,"Jagrani Devi Degree Collage, Baradwar",83,Affiliated College,1,
4197,"Jagrani Devi Shiksha Mahavidhyalaya, Baradwar",83,Affiliated College,1,
4198,"Jai Burdhadev College Katghora,Bilaspur Vishwavidyalaya",83,Affiliated College,1,
4199,"Jai Hind College, Raipur",98,Affiliated College,1,
4200,"Jandarshan, Raipur",352,Recognized Center,1,
4201,"Jyoti Bhushan Pratap Singh Law College, Korba",83,Affiliated College,1,
4202,"K. D. Rungta College Of Science & Technology, Atari",98,Affiliated College,1,
4203,"K. N. College, Korba",83,Affiliated College,1,
4204,"K.B.Patel College Of Nursing,Godripara ",81,Affiliated College,1,
4205,"K.L. College Of Horticulture, Raipur",90,Affiliated College,1,
4206,"K.M.T. Govt. Girls College Raigarh,Bilaspur Vishwavidyalaya",83,Affiliated College,1,
4207,"K.R. Computer Institute Ambikapur, Bhopal",352,Recognized Center,1,
4208,"K.R.Technical College, Ambikapur",100,Affiliated College,1,
4209,"Kachna Dhurwa College Chura Razeem, Raipur",98,Affiliated College,1,
4210,"Kala (Art.) Mahavidyalya G-Gamgaon, Raipur",98,Affiliated College,1,
4211,"Kalindi College Swati Education Society Lalpur, Raipur",98,Affiliated College,1,
4212,"Kalinga Education Academy Bhilai, Bhopal",352,Recognized Center,1,
4213,"Kalyan College Bhilai, Raipur",94,Affiliated College,1,
4214,"Kalyan Law College Bhilai Nagar, Raipur",98,Affiliated College,1,
4215,"Kalyan P.G. College Bhilai Nagar, Raipur",98,Affiliated College,1,
4216,"Kamala Devi Sangeet Mahavidyalaya,Raipur",91,Affiliated College,1,
4217,"Kamla Kant Shukla Institute, Deori",98,Affiliated College,1,
4218,"Kantidarshan Saikshnik & Computer Prasikshan Sansthan, Kosanagar",98,Affiliated College,1,
4219,"Karma Mata Vanijya & Vigyan Mahavidyalaya, Jamgaon",98,Affiliated College,1,
4220,"Keshari Shikshan Samiti, Khokhra Janjgir",83,Affiliated College,1,
4221,"Khalsa Education Society, G.A.D. Colony",98,Affiliated College,1,
4222,"Kirodimal .Govt. College Raigarh,Bilaspur Vishwavidyalaya",83,Affiliated College,1,
4223,"Kirodimal Institute Of Technology Garh Umaria Raigarh., Bhilai",85,Affiliated College,1,
4224,"Konark College Of Edu. Khokhasa, Janjgir",83,Affiliated College,1,
4225,"Korba Computer Centre, Korba",352,Recognized Center,1,
4226,"Korba Computer College, Korba (C.G.)",83,Affiliated College,1,
4227,"Koushalendra Rao Law College,Bilaspur Vishwavidyalaya",83,Affiliated College,1,
4228,"Kruti Institute Of Technology And Engineering Knowledge Village,",85,Affiliated College,1,
4229,"Lakhmi Chand Institute Of Technology Vidyasthali, Bilaspur.",85,Affiliated College,1,
4230,"Lal Bahadur Shastri Arts/Commers College, Baloda",83,Affiliated College,1,
4231,"Lal Bahadur Shastri Edu. College, Balauda",83,Affiliated College,1,
4232,"Lat. Jaidev Sathpathi Govt. College Basana, Raipur",98,Affiliated College,1,
4233,"Late Shri Devi Prasad Ji Choubey Govt. Mahavidyalaya, Gandai",98,Affiliated College,1,
4234,"Late Thakur Bhavsingh Sci. Art College Narharpur, Bastar",82,Affiliated College,1,
4235,"Loyola.College, Kunkuri",100,Affiliated College,1,
4236,"M M College Of Technology Nh-06, Umariya",85,Affiliated College,1,
4237,"M Tech In Steel Technoogy, Bhilai",85,PG Center / Off-Campus Center,1,
4238,"M.G.Govt.Art/Sc.College,Kharsia",83,Affiliated College,1,
4239,"M.J. College Of I.T. Bhilai, Raipur",98,Affiliated College,1,
4240,"M.J.College Of Nursing, Kohka Junwani Road",81,Affiliated College,1,
4241,"M.L.C. Computer Korba, Bhopal",352,Recognized Center,1,
4242,"Ma Mangala College, Raigarh",83,Affiliated College,1,
4243,"Maa Bahadur Kalarin Kala & Vigyan Mahavidyalaya, Gurur",98,Affiliated College,1,
4244,"Maa Bamleshwari Institute Of Technology & Management, Ramtola",85,Affiliated College,1,
4245,"Mahamaya College Of Agriculture, Raipur",90,Affiliated College,1,
4246,"Mahamaya Excellancy College, Bilaspur",83,Affiliated College,1,
4247,"Mahant Laxami Naraya Das College, Raipur",98,Affiliated College,1,
4248,"Mahant Laximidas College, Raipur",94,Affiliated College,1,
4249,"Maharaja Agrasen Internation College Samata Colony, Raipur",98,Affiliated College,1,
4251,"Maharana Pratap College Of Nursing, Ashish Bhawan",81,Affiliated College,1,
